time:20729633554460Acc:[1.0581917, 6.710659, 6.768117]Gyro:nullMag:nullPre:nullrot:nullMot:nullprox:null
time:20729652887116Acc:[1.0150979, 6.6340475, 6.9213395]Gyro:nullMag:nullPre:nullrot:nullMot:nullprox:null
time:20729672269564Acc:[1.0150979, 6.6340475, 6.9213395]Gyro:nullMag:nullPre:nullrot:nullMot:nullprox:null
time:20729691652220Acc:[1.0150979, 6.6340475, 6.9213395]Gyro:nullMag:nullPre:nullrot:nullMot:nullprox:null
time:20729710986074Acc:[1.0150979, 6.6340475, 6.9213395]Gyro:nullMag:nullPre:nullrot:nullMot:nullprox:null
time:20729730759564Acc:[1.0150979, 6.6340475, 6.9213395]Gyro:nullMag:nullPre:nullrot:nullMot:nullprox:[8.0]
time:20729730319772Acc:[0.8331464, 6.497584, 7.6012635]Gyro:nullMag:nullPre:nullrot:nullMot:nullprox:[8.0]
time:20729749653470Acc:[0.8163877, 6.516737, 7.491135]Gyro:nullMag:nullPre:nullrot:nullMot:nullprox:[8.0]
time:20729775283835Acc:[0.8163877, 6.516737, 7.491135]Gyro:nullMag:nullPre:[990.85645]rot:nullMot:nullprox:[8.0]
time:20729768987949Acc:[0.8211759, 6.5358896, 7.342701]Gyro:nullMag:nullPre:[990.85645]rot:nullMot:nullprox:[8.0]
time:20729788322428Acc:[0.87384605, 6.5813775, 7.2325726]Gyro:nullMag:nullPre:[990.85645]rot:nullMot:nullprox:[8.0]
time:20729807656126Acc:[0.85948145, 6.624471, 7.1679316]Gyro:nullMag:nullPre:[990.85645]rot:nullMot:nullprox:[8.0]
time:20729826989772Acc:[0.7828703, 6.6053185, 7.182296]Gyro:nullMag:nullPre:[990.85645]rot:nullMot:nullprox:[8.0]
time:20729750118366Acc:[0.7828703, 6.6053185, 7.182296]Gyro:[6.490573E-5, -0.021689516, -0.0036651976]Mag:nullPre:[990.85645]rot:nullMot:nullprox:[8.0]
time:20729846324251Acc:[0.8115995, 6.5765896, 7.203843]Gyro:[6.490573E-5, -0.021689516, -0.0036651976]Mag:nullPre:[990.85645]rot:nullMot:nullprox:[8.0]
time:20729809705970Acc:[0.8115995, 6.5765896, 7.203843]Gyro:[6.490573E-5, -0.021689516, -0.0036651976]Mag:[17.37106, -30.859434, -125.91687]Pre:[990.85645]rot:nullMot:nullprox:[8.0]
time:20729875283835Acc:[0.8115995, 6.5765896, 7.203843]Gyro:[6.490573E-5, -0.021689516, -0.0036651976]Mag:[17.37106, -30.859434, -125.91687]Pre:[990.8584]rot:nullMot:nullprox:[8.0]
time:20729865658730Acc:[0.9001811, 6.58856, 7.222996]Gyro:[6.490573E-5, -0.021689516, -0.0036651976]Mag:[17.37106, -30.859434, -125.91687]Pre:[990.8584]rot:nullMot:nullprox:[8.0]
time:20729884992428Acc:[0.9001811, 6.574195, 7.249331]Gyro:[6.490573E-5, -0.021689516, -0.0036651976]Mag:[17.37106, -30.859434, -125.91687]Pre:[990.8584]rot:nullMot:nullprox:[8.0]
time:20729904326126Acc:[0.85469323, 6.54786, 7.3043957]Gyro:[6.490573E-5, -0.021689516, -0.0036651976]Mag:[17.37106, -30.859434, -125.91687]Pre:[990.8584]rot:nullMot:nullprox:[8.0]
time:20729923660605Acc:[0.83075225, 6.54786, 7.369036]Gyro:[6.490573E-5, -0.021689516, -0.0036651976]Mag:[17.37106, -30.859434, -125.91687]Pre:[990.8584]rot:nullMot:nullprox:[8.0]
time:20729942995085Acc:[0.8355404, 6.5550423, 7.3570657]Gyro:[6.490573E-5, -0.021689516, -0.0036651976]Mag:[17.37106, -30.859434, -125.91687]Pre:[990.8584]rot:nullMot:nullprox:[8.0]
time:20729962328782Acc:[0.85229915, 6.5574365, 7.3043957]Gyro:[6.490573E-5, -0.021689516, -0.0036651976]Mag:[17.37106, -30.859434, -125.91687]Pre:[990.8584]rot:nullMot:nullprox:[8.0]
time:20729975283835Acc:[0.85229915, 6.5574365, 7.3043957]Gyro:[6.490573E-5, -0.021689516, -0.0036651976]Mag:[17.37106, -30.859434, -125.91687]Pre:[990.8508]rot:nullMot:nullprox:[8.0]
time:20729981662480Acc:[0.8690579, 6.569407, 7.2397547]Gyro:[6.490573E-5, -0.021689516, -0.0036651976]Mag:[17.37106, -30.859434, -125.91687]Pre:[990.8508]rot:nullMot:nullprox:[8.0]
time:20730000996960Acc:[0.86666375, 6.5765896, 7.22539]Gyro:[6.490573E-5, -0.021689516, -0.0036651976]Mag:[17.37106, -30.859434, -125.91687]Pre:[990.8508]rot:nullMot:nullprox:[8.0]
time:20730020331491Acc:[0.8115995, 6.5574365, 7.268484]Gyro:[6.490573E-5, -0.021689516, -0.0036651976]Mag:[17.37106, -30.859434, -125.91687]Pre:[990.8508]rot:nullMot:nullprox:[8.0]
time:20730039665189Acc:[0.7804762, 6.5287075, 7.3091836]Gyro:[6.490573E-5, -0.021689516, -0.0036651976]Mag:[17.37106, -30.859434, -125.91687]Pre:[990.8508]rot:nullMot:nullprox:[8.0]
time:20729943460085Acc:[0.7804762, 6.5287075, 7.3091836]Gyro:[-0.009647846, 0.0016455166, 0.0050090887]Mag:[17.37106, -30.859434, -125.91687]Pre:[990.8508]rot:nullMot:nullprox:[8.0]
time:20730009705970Acc:[0.7804762, 6.5287075, 7.3091836]Gyro:[-0.009647846, 0.0016455166, 0.0050090887]Mag:[18.04656, -30.99504, -126.15271]Pre:[990.8508]rot:nullMot:nullprox:[8.0]
time:20730058998887Acc:[0.85469323, 6.5311017, 7.3139715]Gyro:[-0.009647846, 0.0016455166, 0.0050090887]Mag:[18.04656, -30.99504, -126.15271]Pre:[990.8508]rot:nullMot:nullprox:[8.0]
time:20730075283835Acc:[0.85469323, 6.5311017, 7.3139715]Gyro:[-0.009647846, 0.0016455166, 0.0050090887]Mag:[18.04656, -30.99504, -126.15271]Pre:[990.85376]rot:nullMot:nullprox:[8.0]
time:20730078333366Acc:[0.91933393, 6.5526485, 7.3139715]Gyro:[-0.009647846, 0.0016455166, 0.0050090887]Mag:[18.04656, -30.99504, -126.15271]Pre:[990.85376]rot:nullMot:nullprox:[8.0]
time:20730097667845Acc:[0.897787, 6.5526485, 7.3355184]Gyro:[-0.009647846, 0.0016455166, 0.0050090887]Mag:[18.04656, -30.99504, -126.15271]Pre:[990.85376]rot:nullMot:nullprox:[8.0]
time:20730117001543Acc:[0.8810283, 6.5622244, 7.31876]Gyro:[-0.009647846, 0.0016455166, 0.0050090887]Mag:[18.04656, -30.99504, -126.15271]Pre:[990.85376]rot:nullMot:nullprox:[8.0]
time:20730136335241Acc:[0.8642696, 6.569407, 7.2636957]Gyro:[-0.009647846, 0.0016455166, 0.0050090887]Mag:[18.04656, -30.99504, -126.15271]Pre:[990.85376]rot:nullMot:nullprox:[8.0]
time:20730155669720Acc:[0.82596403, 6.5622244, 7.2325726]Gyro:[-0.009647846, 0.0016455166, 0.0050090887]Mag:[18.04656, -30.99504, -126.15271]Pre:[990.85376]rot:nullMot:nullprox:[8.0]
time:20730175283835Acc:[0.82596403, 6.5622244, 7.2325726]Gyro:[-0.009647846, 0.0016455166, 0.0050090887]Mag:[18.04656, -30.99504, -126.15271]Pre:[990.8545]rot:nullMot:nullprox:[8.0]
time:20730175004251Acc:[0.8139936, 6.5574365, 7.2325726]Gyro:[-0.009647846, 0.0016455166, 0.0050090887]Mag:[18.04656, -30.99504, -126.15271]Pre:[990.8545]rot:nullMot:nullprox:[8.0]
time:20730194337949Acc:[0.8044172, 6.540678, 7.302001]Gyro:[-0.009647846, 0.0016455166, 0.0050090887]Mag:[18.04656, -30.99504, -126.15271]Pre:[990.8545]rot:nullMot:nullprox:[8.0]
time:20730213671647Acc:[0.8163877, 6.519131, 7.4049473]Gyro:[-0.009647846, 0.0016455166, 0.0050090887]Mag:[18.04656, -30.99504, -126.15271]Pre:[990.8545]rot:nullMot:nullprox:[8.0]
time:20730136800241Acc:[0.8163877, 6.519131, 7.4049473]Gyro:[-0.0025618188, 4.848726E-4, 0.0023212805]Mag:[18.04656, -30.99504, -126.15271]Pre:[990.8545]rot:nullMot:nullprox:[8.0]
time:20730233006126Acc:[0.8714519, 6.521525, 7.4025536]Gyro:[-0.0025618188, 4.848726E-4, 0.0023212805]Mag:[18.04656, -30.99504, -126.15271]Pre:[990.8545]rot:nullMot:nullprox:[8.0]
time:20730209705970Acc:[0.8714519, 6.521525, 7.4025536]Gyro:[-0.0025618188, 4.848726E-4, 0.0023212805]Mag:[17.683338, -29.812344, -126.00221]Pre:[990.8545]rot:nullMot:nullprox:[8.0]
time:20730252340657Acc:[0.9145458, 6.545466, 7.2900305]Gyro:[-0.0025618188, 4.848726E-4, 0.0023212805]Mag:[17.683338, -29.812344, -126.00221]Pre:[990.8545]rot:nullMot:nullprox:[8.0]
time:20729962793366Acc:[0.9145458, 6.545466, 7.2900305]Gyro:[-0.0025618188, 4.848726E-4, 0.0023212805]Mag:[17.683338, -29.812344, -126.00221]Pre:[990.8545]rot:[0.36135215, 0.033479515, 0.20724757, 0.908489, 0.0]Mot:nullprox:[8.0]
time:20730275283835Acc:[0.9145458, 6.545466, 7.2900305]Gyro:[-0.0025618188, 4.848726E-4, 0.0023212805]Mag:[17.683338, -29.812344, -126.00221]Pre:[990.85034]rot:[0.36135215, 0.033479515, 0.20724757, 0.908489, 0.0]Mot:nullprox:[8.0]
time:20730271674355Acc:[0.91215163, 6.545466, 7.203843]Gyro:[-0.0025618188, 4.848726E-4, 0.0023212805]Mag:[17.683338, -29.812344, -126.00221]Pre:[990.85034]rot:[0.36135215, 0.033479515, 0.20724757, 0.908489, 0.0]Mot:nullprox:[8.0]
time:20730291008053Acc:[0.87624013, 6.543072, 7.2349663]Gyro:[-0.0025618188, 4.848726E-4, 0.0023212805]Mag:[17.683338, -29.812344, -126.00221]Pre:[990.85034]rot:[0.36135215, 0.033479515, 0.20724757, 0.908489, 0.0]Mot:nullprox:[8.0]
time:20730310342532Acc:[0.8139936, 6.54786, 7.27806]Gyro:[-0.0025618188, 4.848726E-4, 0.0023212805]Mag:[17.683338, -29.812344, -126.00221]Pre:[990.85034]rot:[0.36135215, 0.033479515, 0.20724757, 0.908489, 0.0]Mot:nullprox:[8.0]
time:20730329677064Acc:[0.7373824, 6.5526485, 7.3091836]Gyro:[-0.0025618188, 4.848726E-4, 0.0023212805]Mag:[17.683338, -29.812344, -126.00221]Pre:[990.85034]rot:[0.36135215, 0.033479515, 0.20724757, 0.908489, 0.0]Mot:nullprox:[8.0]
time:20730349010762Acc:[0.73498833, 6.54786, 7.390583]Gyro:[-0.0025618188, 4.848726E-4, 0.0023212805]Mag:[17.683338, -29.812344, -126.00221]Pre:[990.85034]rot:[0.36135215, 0.033479515, 0.20724757, 0.908489, 0.0]Mot:nullprox:[8.0]
time:20730375283835Acc:[0.73498833, 6.54786, 7.390583]Gyro:[-0.0025618188, 4.848726E-4, 0.0023212805]Mag:[17.683338, -29.812344, -126.00221]Pre:[990.8418]rot:[0.36135215, 0.033479515, 0.20724757, 0.908489, 0.0]Mot:nullprox:[8.0]
time:20730368344460Acc:[0.8211759, 6.540678, 7.440859]Gyro:[-0.0025618188, 4.848726E-4, 0.0023212805]Mag:[17.683338, -29.812344, -126.00221]Pre:[990.8418]rot:[0.36135215, 0.033479515, 0.20724757, 0.908489, 0.0]Mot:nullprox:[8.0]
time:20730387678939Acc:[0.90257525, 6.590954, 7.4097357]Gyro:[-0.0025618188, 4.848726E-4, 0.0023212805]Mag:[17.683338, -29.812344, -126.00221]Pre:[990.8418]rot:[0.36135215, 0.033479515, 0.20724757, 0.908489, 0.0]Mot:nullprox:[8.0]
time:20730407013470Acc:[0.92412215, 6.619683, 7.17272]Gyro:[-0.0025618188, 4.848726E-4, 0.0023212805]Mag:[17.683338, -29.812344, -126.00221]Pre:[990.8418]rot:[0.36135215, 0.033479515, 0.20724757, 0.908489, 0.0]Mot:nullprox:[8.0]
time:20730330142064Acc:[0.92412215, 6.619683, 7.17272]Gyro:[0.036289178, 0.024247512, 0.023090681]Mag:[17.683338, -29.812344, -126.00221]Pre:[990.8418]rot:[0.36135215, 0.033479515, 0.20724757, 0.908489, 0.0]Mot:nullprox:[8.0]
time:20730426347168Acc:[0.89539295, 6.6053185, 6.962039]Gyro:[0.036289178, 0.024247512, 0.023090681]Mag:[17.683338, -29.812344, -126.00221]Pre:[990.8418]rot:[0.36135215, 0.033479515, 0.20724757, 0.908489, 0.0]Mot:nullprox:[8.0]
time:20730445680918Acc:[0.8427228, 6.6316533, 7.153567]Gyro:[0.036289178, 0.024247512, 0.023090681]Mag:[17.683338, -29.812344, -126.00221]Pre:[990.8418]rot:[0.36135215, 0.033479515, 0.20724757, 0.908489, 0.0]Mot:nullprox:[8.0]
time:20730156135137Acc:[0.8427228, 6.6316533, 7.153567]Gyro:[0.036289178, 0.024247512, 0.023090681]Mag:[17.683338, -29.812344, -126.00221]Pre:[990.8418]rot:[0.35977498, 0.03416367, 0.2076727, 0.90899223, 0.0]Mot:nullprox:[8.0]
time:20730409705970Acc:[0.8427228, 6.6316533, 7.153567]Gyro:[0.036289178, 0.024247512, 0.023090681]Mag:[18.207287, -29.951792, -126.31076]Pre:[990.8418]rot:[0.35977498, 0.03416367, 0.2076727, 0.90899223, 0.0]Mot:nullprox:[8.0]
time:20730475283835Acc:[0.8427228, 6.6316533, 7.153567]Gyro:[0.036289178, 0.024247512, 0.023090681]Mag:[18.207287, -29.951792, -126.31076]Pre:[990.84106]rot:[0.35977498, 0.03416367, 0.2076727, 0.90899223, 0.0]Mot:nullprox:[8.0]
time:20730465015397Acc:[0.7637175, 6.60053, 7.421706]Gyro:[0.036289178, 0.024247512, 0.023090681]Mag:[18.207287, -29.951792, -126.31076]Pre:[990.84106]rot:[0.35977498, 0.03416367, 0.2076727, 0.90899223, 0.0]Mot:nullprox:[8.0]
time:20730484349876Acc:[0.71344143, 6.593348, 7.400159]Gyro:[0.036289178, 0.024247512, 0.023090681]Mag:[18.207287, -29.951792, -126.31076]Pre:[990.84106]rot:[0.35977498, 0.03416367, 0.2076727, 0.90899223, 0.0]Mot:nullprox:[8.0]
time:20730503683574Acc:[0.7397765, 6.574195, 7.127232]Gyro:[0.036289178, 0.024247512, 0.023090681]Mag:[18.207287, -29.951792, -126.31076]Pre:[990.84106]rot:[0.35977498, 0.03416367, 0.2076727, 0.90899223, 0.0]Mot:nullprox:[8.0]
time:20730523017324Acc:[0.8786343, 6.5574365, 6.8734574]Gyro:[0.036289178, 0.024247512, 0.023090681]Mag:[18.207287, -29.951792, -126.31076]Pre:[990.84106]rot:[0.35977498, 0.03416367, 0.2076727, 0.90899223, 0.0]Mot:nullprox:[8.0]
time:20730542351803Acc:[0.94806314, 6.6364417, 6.9428864]Gyro:[0.036289178, 0.024247512, 0.023090681]Mag:[18.207287, -29.951792, -126.31076]Pre:[990.84106]rot:[0.35977498, 0.03416367, 0.2076727, 0.90899223, 0.0]Mot:nullprox:[8.0]
time:20730561686335Acc:[0.77089983, 6.5765896, 7.397765]Gyro:[0.036289178, 0.024247512, 0.023090681]Mag:[18.207287, -29.951792, -126.31076]Pre:[990.84106]rot:[0.35977498, 0.03416367, 0.2076727, 0.90899223, 0.0]Mot:nullprox:[8.0]
time:20730575283835Acc:[0.77089983, 6.5765896, 7.397765]Gyro:[0.036289178, 0.024247512, 0.023090681]Mag:[18.207287, -29.951792, -126.31076]Pre:[990.8401]rot:[0.35977498, 0.03416367, 0.2076727, 0.90899223, 0.0]Mot:nullprox:[8.0]
time:20730581020032Acc:[0.67513585, 6.478431, 7.7425156]Gyro:[0.036289178, 0.024247512, 0.023090681]Mag:[18.207287, -29.951792, -126.31076]Pre:[990.8401]rot:[0.35977498, 0.03416367, 0.2076727, 0.90899223, 0.0]Mot:nullprox:[8.0]
time:20730600353782Acc:[0.7948408, 6.473643, 7.5964756]Gyro:[0.036289178, 0.024247512, 0.023090681]Mag:[18.207287, -29.951792, -126.31076]Pre:[990.8401]rot:[0.35977498, 0.03416367, 0.2076727, 0.90899223, 0.0]Mot:nullprox:[8.0]
time:20730523482376Acc:[0.7948408, 6.473643, 7.5964756]Gyro:[-0.043795183, -0.04001546, -0.006353002]Mag:[18.207287, -29.951792, -126.31076]Pre:[990.8401]rot:[0.35977498, 0.03416367, 0.2076727, 0.90899223, 0.0]Mot:nullprox:[8.0]
time:20730619688262Acc:[0.921728, 6.497584, 7.3379126]Gyro:[-0.043795183, -0.04001546, -0.006353002]Mag:[18.207287, -29.951792, -126.31076]Pre:[990.8401]rot:[0.35977498, 0.03416367, 0.2076727, 0.90899223, 0.0]Mot:nullprox:[8.0]
time:20730639022793Acc:[0.97918636, 6.523919, 7.1870847]Gyro:[-0.043795183, -0.04001546, -0.006353002]Mag:[18.207287, -29.951792, -126.31076]Pre:[990.8401]rot:[0.35977498, 0.03416367, 0.2076727, 0.90899223, 0.0]Mot:nullprox:[8.0]
time:20730349475397Acc:[0.97918636, 6.523919, 7.1870847]Gyro:[-0.043795183, -0.04001546, -0.006353002]Mag:[18.207287, -29.951792, -126.31076]Pre:[990.8401]rot:[0.36036712, 0.036020003, 0.21134652, 0.9078385, 0.0]Mot:nullprox:[8.0]
time:20730609705970Acc:[0.97918636, 6.523919, 7.1870847]Gyro:[-0.043795183, -0.04001546, -0.006353002]Mag:[17.382618, -29.596935, -126.14876]Pre:[990.8401]rot:[0.36036712, 0.036020003, 0.21134652, 0.9078385, 0.0]Mot:nullprox:[8.0]
time:20730658356491Acc:[0.97679234, 6.5287075, 7.1152616]Gyro:[-0.043795183, -0.04001546, -0.006353002]Mag:[17.382618, -29.596935, -126.14876]Pre:[990.8401]rot:[0.36036712, 0.036020003, 0.21134652, 0.9078385, 0.0]Mot:nullprox:[8.0]
time:20730675283835Acc:[0.97679234, 6.5287075, 7.1152616]Gyro:[-0.043795183, -0.04001546, -0.006353002]Mag:[17.382618, -29.596935, -126.14876]Pre:[990.844]rot:[0.36036712, 0.036020003, 0.21134652, 0.9078385, 0.0]Mot:nullprox:[8.0]
